PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
6,7/5/2025,07:18.9,2,4,"Hauser, Joseph",809687,Right,NSH_N,"Kent, Zack",1000215889,Right,SAN_MAI,Undefined,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.21839,-2.051711,-3.749545,2054.454218,201.100793,12:45,5.75124,1.55906,6.56188,-18.72662,17.32336,6.22469,2.3049,-1.36461,79.53047,-5.640141,-2.621754,0.432139,,,,,,,,,,,,-4.33701,10.0389,-1.30292,50,5.60138,8.04985,-126.45645,-5.01097,-6.99685,26.67867,-15.97846,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,099d88a0-59e4-11f0-bb7f-692f57d07915,87.22287,,,7.68792,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,07:18.9,2025-07-05T17:07:18.9130000-04:00,2025-07-05T21:07:18.9130000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,0e428b7b-7153-47d5-a464-76292cd8ade4,53.93421,-127.28375,13.33934,5.74909,-4.51548,-7.98923,-1.55591,8.26682,-3.49843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,7/5/2025,07:35.0,2,5,"Hauser, Joseph",809687,Right,NSH_N,"Kent, Zack",1000215889,Right,SAN_MAI,Undefined,1,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.94728,-1.459427,-3.503779,2119.499131,188.86856,12:15,5.80862,1.5979,6.46987,-14.21166,21.62206,3.17579,3.28121,-1.35926,79.4473,-4.248733,-2.929521,0.430841,,,,,,,,,,,,-2.74335,12.09512,-1.352,50,5.69876,7.67712,-127.45247,-3.54994,-4.45844,29.12369,-12.51724,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,13138fb0-59e4-11f0-bb7f-692f57d07915,87.48567,,,8.49998,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,07:35.0,2025-07-05T17:07:34.9680000-04:00,2025-07-05T21:07:34.9680000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,473a7308-51ad-4f80-9296-b2d0f93a5765,54.02421,-128.36874,14.56184,5.80425,-3.15614,-6.25862,-1.59574,7.81739,-2.22922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,7/5/2025,08:11.1,3,1,"Hauser, Joseph",809687,Right,NSH_N,"Tozzi, Domenico",831301,Right,SAN_MAI,Undefined,1,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.88539,3.212914,-1.221214,1665.024639,78.331909,8:30,5.758,1.79004,6.11263,-50.71554,0.30469,-8.41902,4.50619,-0.04087,66.57201,-6.272173,-2.736471,0.514094,,,,,,,,,,,,3.82051,-0.34248,-1.69241,50,5.97948,2.61955,-108.31656,4.59945,4.39601,24.46547,-32.56814,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,289f27e0-59e4-11f0-bb7f-692f57d07915,73.31816,,,8.31338,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,08:11.1,2025-07-05T17:08:11.1020000-04:00,2025-07-05T21:08:11.1020000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,1fbc247a-ada0-4202-ab02-931a28a4f6ff,54.37953,-109.30129,12.23273,5.76797,5.91031,-16.28407,-1.79429,2.44261,2.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,7/5/2025,08:28.7,3,2,"Hauser, Joseph",809687,Right,NSH_N,"Tozzi, Domenico",831301,Right,SAN_MAI,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.35211,-2.137519,-3.723987,2153.832694,213.09117,1:00,5.74111,1.62602,6.465,-18.26241,16.40828,9.9028,2.25095,-0.97391,80.97777,-5.64269,-1.932383,0.423792,,,,,,,,,,,,-6.29579,9.58398,-1.36698,50,5.58165,8.03153,-129.46788,-5.32251,-10.58274,29.46859,-16.06414,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,33319b70-59e4-11f0-bb7f-692f57d07915,88.94092,,,8.37434,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,08:28.7,2025-07-05T17:08:28.7470000-04:00,2025-07-05T21:08:28.7470000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,66c23156-0b6a-4a28-b711-933cb6b4ac04,54.03076,-130.38211,14.7343,5.73905,-4.82414,-8.03207,-1.62123,8.35985,-5.29137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,7/5/2025,09:00.5,3,3,"Hauser, Joseph",809687,Right,NSH_N,"Tozzi, Domenico",831301,Right,SAN_MAI,Undefined,1,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.67664,-0.919626,-2.823621,2129.891701,205.95761,12:45,5.74024,1.84771,6.50667,-18.23674,16.61627,7.53367,3.37544,-0.11792,80.7491,-4.420922,-1.458023,0.424905,74.19924,18.074731,163.076971,2972.415984,-107.64016,15.47646,22.66233,162.25962,61.55711,170.728228,1.898547,-4.74941,9.3067,-1.65342,50,5.66774,6.05552,-128.74875,-2.54232,-7.94077,27.70796,-16.61374,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,463e9f10-59e4-11f0-bb7f-692f57d07915,88.708,17.34236,,7.92754,,,,-0.53199,3.21709,0.15246,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,09:00.5,2025-07-05T17:09:00.4830000-04:00,2025-07-05T21:09:00.4830000Z,LineDrive,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,09794225-52e9-485a-957e-654b01e71e36,53.98967,-129.60453,13.85398,5.73834,-2.02919,-8.30687,-1.84423,6.30077,-3.97038,287.520938,-0.53199,-98.97518,8.57427,-0.50483,0.04157,0.01908,-0.00421,0.00048,-4.00E-05,3.21709,33.76383,-21.82358,2.26019,-0.45325,0.09114,-0.01225,0.00109,-4.00E-05,0.15246,30.11438,-11.50919,2.18918,-0.48687,0.08366,-0.01009,0.00044,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
11,7/5/2025,09:35.8,3,4,"Hauser, Joseph",809687,Right,NSH_N,"Tozzi, Domenico",831301,Right,SAN_MAI,Undefined,1,Top,1,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.12899,-0.161384,-2.132231,1812.034891,107.935599,9:30,5.74332,1.77857,6.22826,-41.03077,3.94469,-7.00878,2.17509,-0.77358,71.36603,-7.818407,-3.39785,0.48268,70.47719,81.049372,93.642054,,,,,,98.91159,,,2.90059,2.57894,-1.61596,50,5.7113,4.52586,-114.74013,-1.52578,3.77792,25.78271,-28.8151,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,5b34ae00-59e4-11f0-bb7f-692f57d07915,78.08995,26.8491,,7.76296,,,,1.62561,2.25948,0.74254,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,09:35.8,2025-07-05T17:09:35.8390000-04:00,2025-07-05T21:09:35.8390000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,effe4e68-2bff-4c41-b5c7-d8719221276a,54.26737,-115.69506,12.89136,5.74805,-0.45854,-14.40755,-1.78099,4.38594,1.88896,351.069979,1.63089,-1.29322,-14.72137,,,,,,,2.26141,102.00981,-27.25614,,,,,,,0.74268,16.04253,-1.75304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
12,7/5/2025,10:14.2,3,5,"Hauser, Joseph",809687,Right,NSH_N,"Tozzi, Domenico",831301,Right,SAN_MAI,Undefined,1,Top,1,1,2,Slider,Slider,InPlay,Undefined,Popup,Out,2,0,,80.24765,0.081211,-2.219295,1849.398615,61.603713,8:00,5.7226,1.79146,6.05702,-45.35499,-1.38866,-5.55646,2.01824,-0.72675,72.50501,-8.315673,-3.219931,0.477234,78.12339,65.165309,32.87449,,,,,,37.98695,,,2.10642,-0.28354,-1.61613,50,5.70499,4.71769,-116.35419,-1.25926,2.82485,26.26101,-32.55429,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,721d1710-59e4-11f0-bb7f-692f57d07915,78.98103,79.20909,,7.74264,,,,1.08777,2.22113,0.85275,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,10:14.2,2025-07-05T17:10:14.1850000-04:00,2025-07-05T21:10:14.1850000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,b18ba194-c11d-4001-b7c6-53f556cf5f5d,54.43952,-117.35191,13.13051,5.72934,-0.02245,-16.27715,-1.79332,4.61037,1.41242,198.232633,1.08777,40.4176,-16.9319,5.73308,-1.52476,0.37529,-0.08837,0.01647,-0.0014,2.22113,103.98473,-27.44721,2.99931,-0.39395,0.01159,0.01164,-0.00532,0.00128,0.85275,26.1218,-0.33478,-0.66837,0.31361,-0.1025,0.02933,-0.00709,0.00108,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
13,7/5/2025,18:31.7,1,1,"Hauser, Joseph",809687,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,2,Top,0,0,0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.74339,-0.826886,-2.585733,1672.765789,79.415722,8:45,5.71932,1.94821,6.47425,-48.77959,0.35272,-8.59162,0.8942,-1.14385,68.0717,-9.926183,-4.145624,0.504493,,,,,,,,,,,,3.54732,0.99709,-1.76252,50,5.6401,5.24178,-109.76732,-2.9096,4.18017,25.60669,-30.99909,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,9a9ba5c0-59e5-11f0-bb7f-692f57d07915,74.71352,,,7.6717,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,18:31.7,2025-07-05T17:18:31.7170000-04:00,2025-07-05T21:18:31.7170000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,f110030a-2a22-4670-9a24-66c182112211,54.02196,-110.70159,12.80334,5.72562,-1.77858,-15.49955,-1.95099,5.08927,2.09008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,7/5/2025,18:46.6,1,2,"Hauser, Joseph",809687,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,2,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.11215,-2.448202,-2.692496,1697.364432,20.268357,6:45,5.72677,2.05395,6.31202,-58.07397,-9.34292,-4.11953,-1.37171,-0.77132,69.42073,-13.078845,-3.441222,0.502429,,,,,,,,,,,,1.21929,-3.77969,-1.85467,50,5.51912,5.31976,-110.31579,-6.36242,1.45902,24.92035,-36.69681,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,a3662a90-59e5-11f0-bb7f-692f57d07915,75.02049,,,6.69142,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,18:46.6,2025-07-05T17:18:46.6590000-04:00,2025-07-05T21:18:46.6590000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,299aae15-7753-44f4-99ce-703f80b9292f,54.18884,-111.25802,12.46017,5.73345,-4.97492,-18.34841,-2.05477,5.2646,0.72951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,7/5/2025,19:12.8,1,3,"Hauser, Joseph",809687,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,2,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.55429,-1.13795,-2.686946,2054.616508,209.161481,1:00,5.80421,1.72263,6.63779,-17.57678,17.2456,8.97626,3.29647,0.00909,80.5235,-4.530887,-1.055307,0.424718,,,,,,,,,,,,-5.49425,9.74973,-1.54425,50,5.71974,5.68901,-128.58594,-2.98799,-9.14671,28.07603,-15.94297,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,b2f37d50-59e5-11f0-bb7f-692f57d07915,88.74699,,,8.03079,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,19:12.8,2025-07-05T17:19:12.8080000-04:00,2025-07-05T21:19:12.8080000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,15955349-1151-4730-b42b-f2a6e8613cbe,53.85834,-129.42564,14.03801,5.80198,-2.51116,-7.97148,-1.71849,5.96257,-4.57336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,7/5/2025,19:28.5,1,4,"Hauser, Joseph",809687,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,2,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.09615,-0.658086,-2.170127,2190.99907,202.96802,12:45,5.87866,1.64059,6.26003,-13.85351,20.42261,8.15083,4.11696,0.31793,81.41363,-3.368008,-0.6986,0.421373,,,,,,,,,,,,-4.85339,11.1017,-1.48328,50,5.82269,4.60949,-130.72669,-1.82091,-8.31266,30.19511,-13.15964,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,bc4f45a0-59e5-11f0-bb7f-692f57d07915,89.45138,,,8.68252,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,19:28.5,2025-07-05T17:19:28.4710000-04:00,2025-07-05T21:19:28.4710000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,acc50f3a-2486-4545-af5e-f6055a3edce3,54.23421,-131.70107,15.09756,5.8746,-1.39625,-6.57982,-1.63636,4.87774,-4.15633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,7/5/2025,19:43.4,1,5,"Hauser, Joseph",809687,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,2,Top,0,2,2,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,76.85815,0.325499,-1.989662,1756.702964,103.862939,9:30,5.74465,1.70005,6.48791,-42.04427,4.51496,-12.10835,2.53997,-1.13635,70.26679,-7.527067,-4.18587,0.491105,81.3398,35.47117,15.458238,4107.987944,103.52712,65.54269,37.17654,299.49887,293.30994,27.002115,4.727646,5.74567,2.72016,-1.55552,50,5.74932,4.28369,-111.662,-0.5068,7.18676,21.8544,-28.77165,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,c570eb20-59e5-11f0-bb7f-692f57d07915,76.75026,76.60596,,6.59136,,,,1.02809,2.54124,1.16459,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,19:43.4,2025-07-05T17:19:43.4470000-04:00,2025-07-05T21:19:43.4470000Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,687307d6-b81b-4891-b711-d00595636dff,54.0099,-112.44408,10.9272,5.74903,0.52281,-14.38582,-1.70421,4.02651,3.59338,204.872191,1.03031,93.59532,-17.50555,3.86106,-0.60087,0.04574,0.00067,-3.00E-05,-3.00E-05,2.54117,69.22255,-17.98039,0.92567,0.06597,-0.11351,0.0407,-0.00642,0.00038,1.16428,25.90251,0.24448,0.33136,-0.15452,0.0412,-0.00643,0.00052,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
18,7/5/2025,20:14.0,2,1,"Hauser, Joseph",809687,Right,NSH_N,"Strohmeyer, Kellen",808875,Left,SAN_MAI,Undefined,2,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.24616,-0.78668,-1.234877,2195.887081,212.360918,1:00,5.80078,1.69264,6.27719,-15.65036,19.61611,11.57914,3.77126,1.51916,79.84594,-3.848759,0.858181,0.427417,,,,,,,,,,,,-6.35811,10.78453,-1.60644,50,5.73484,2.29895,-129.41133,-2.14732,-10.54697,32.50306,-14.2845,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,d778b3c0-59e5-11f0-bb7f-692f57d07915,88.18648,,,9.40022,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,20:14.0,2025-07-05T17:20:13.9890000-04:00,2025-07-05T21:20:13.9890000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,1b159bfb-228e-4bb5-a831-0a60ca72258d,54.21532,-130.46576,16.25153,5.79699,-1.68391,-7.14225,-1.68657,2.64111,-5.27348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,7/5/2025,20:26.7,2,2,"Hauser, Joseph",809687,Right,NSH_N,"Strohmeyer, Kellen",808875,Left,SAN_MAI,Undefined,2,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.75837,-2.768109,-2.781097,2243.826189,211.135408,1:00,5.64141,1.77106,6.46782,-15.44355,19.74655,11.16398,1.8072,0.14519,80.25099,-5.771365,-0.758185,0.426955,,,,,,,,,,,,-6.70603,11.56497,-1.57947,50,5.43884,5.80977,-128.64714,-6.58982,-11.096,29.84561,-13.03836,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,df2879c0-59e5-11f0-bb7f-692f57d07915,88.28209,,,8.50738,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,20:26.7,2025-07-05T17:20:26.7120000-04:00,2025-07-05T21:20:26.7120000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,e006fcc3-fe63-4320-b3f7-0b67d3f14c20,54.02823,-129.5783,14.92281,5.63809,-6.18303,-6.51918,-1.76613,6.15595,-5.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,7/5/2025,20:41.5,2,3,"Hauser, Joseph",809687,Right,NSH_N,"Strohmeyer, Kellen",808875,Left,SAN_MAI,Undefined,2,Top,1,1,1,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.36564,1.53425,-1.09139,1199.635477,241.756948,2:00,5.55156,1.78953,6.72607,-34.70506,6.58906,9.62674,4.06222,1.59421,73.6359,-5.038759,0.663761,0.462504,,,,,,,,,,,,-5.3639,3.46492,-1.72041,50,5.63991,1.90492,-118.18233,2.22155,-7.49537,25.0402,-27.33227,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,e7e43180-59e5-11f0-bb7f-692f57d07915,81.49644,,,7.72975,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,20:41.5,2025-07-05T17:20:41.5440000-04:00,2025-07-05T21:20:41.5440000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,5a79576d-597d-4a3a-9a2f-f804cbe6e868,53.76862,-118.97814,12.5201,5.5555,3.0902,-13.66614,-1.78474,2.14314,-3.74768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,7/5/2025,20:58.5,2,4,"Hauser, Joseph",809687,Right,NSH_N,"Strohmeyer, Kellen",808875,Left,SAN_MAI,Undefined,2,Top,1,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,88.88519,-1.6367,-1.80186,2178.751613,205.316044,12:45,5.75137,1.65149,6.51946,-18.65048,16.1115,7.065,2.69433,0.58647,80.77025,-5.214989,-0.519069,0.424349,98.24813,-2.784242,6.47411,,,,,31.67187,30.79748,5.702556,0.224078,-4.24402,9.28926,-1.52889,50,5.62915,3.78639,-129.07879,-4.18004,-7.10376,28.84523,-16.62534,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,f215e770-59e5-11f0-bb7f-692f57d07915,88.82407,2.60846,,8.11495,,,,0.54461,2.60846,-0.57869,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,20:58.5,2025-07-05T17:20:58.4570000-04:00,2025-07-05T21:20:58.4570000Z,GroundBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,691c5a53-15e6-4310-aa28-0fec80ca0d09,53.97704,-129.9645,14.42262,5.74967,-3.66955,-8.31267,-1.6485,4.00452,-3.55188,325.084722,0.54631,142.90864,-21.0229,,,,,,,2.60997,-7.08918,-20.37223,,,,,,,-0.57909,16.25213,1.68839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
22,7/5/2025,21:31.2,3,1,"Hauser, Joseph",809687,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,2,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.0623,4.028069,0.034612,1531.824014,52.5969,7:45,5.65059,1.89207,6.1516,-62.5835,-9.58934,-15.08745,4.16311,0.66676,65.71515,-7.573856,-2.685194,0.523945,,,,,,,,,,,,7.71532,-5.63004,-1.88755,50,5.92642,0.46685,-105.82771,5.61647,8.55732,21.76201,-38.4185,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,058ea530-59e6-11f0-bb7f-692f57d07915,71.93973,,,7.34714,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,21:31.2,2025-07-05T17:21:31.1950000-04:00,2025-07-05T21:21:31.1950000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,9aca11c9-30ba-4e6f-b41f-5e76b011ca7d,54.34684,-106.71783,10.88101,5.66455,7.18788,-19.20925,-1.89949,0.11683,4.27866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,7/5/2025,21:46.7,3,2,"Hauser, Joseph",809687,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,2,Top,1,1,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.16046,-0.838298,-1.634024,1726.980817,103.517031,9:30,5.64964,1.63938,6.22259,-42.00963,4.40158,-10.71158,1.37497,-0.76136,70.18244,-8.679818,-3.57024,0.490324,,,,,,,,,,,,4.97961,3.08016,-1.51195,50,5.56644,3.61292,-113.29179,-2.86702,6.27359,26.60323,-28.2935,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,0ee47a10-59e6-11f0-bb7f-692f57d07915,76.87256,,,7.97802,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,21:46.7,2025-07-05T17:21:46.7350000-04:00,2025-07-05T21:21:46.7350000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,db34b39a-2cae-46c2-8efe-f43e2d3a44e5,54.27299,-114.29077,13.30161,5.65415,-1.80457,-14.14675,-1.6432,3.37734,3.13679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,7/5/2025,22:03.4,3,3,"Hauser, Joseph",809687,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,2,Top,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.34635,-0.706695,-2.763833,1811.06229,44.749629,7:30,5.58297,1.72923,6.36616,-53.4046,-6.67748,-8.26347,0.48151,-1.50461,70.48002,-10.561022,-4.261977,0.491989,,,,,,,,,,,,3.42654,-2.91756,-1.52551,50,5.50698,5.69264,-112.2377,-2.91909,4.27605,24.42478,-35.81493,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250705-FraserField-1,18c7c1e0-59e6-11f0-bb7f-692f57d07915,76.6123,,,6.86633,,,,,,,8e82bfb1-81ff-4459-8667-3ed80d638e46,7/5/2025,22:03.4,2025-07-05T17:22:03.4100000-04:00,2025-07-05T21:22:03.4100000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,d85a3594-bfa6-4417-b391-01d1b460bacd,54.13382,-113.13371,12.21239,5.58997,-1.60524,-17.90747,-1.73147,5.53577,2.13803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
